DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,46.7,3.64934,3.89692
,46.8,1.75916,4.64113
,46.9,-0.41726,4.88315
,47,-1.12932,4.20781
,47.1,-0.21612,4.76491
,47.2,-1.02673,4.44124
,47.3,-2.52812,5.28278
,47.4,-2.87673,4.15629
,47.5,-4.12641,4.41491
,47.6,-2.22195,4.69254
,47.7,-2.10162,3.40378
,47.8,-1.57106,3.85558
,47.9,-1.59577,4.4852
