DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,41,-27.6727,-33.423
,41.1,-20.7179,-31.7829
,41.2,-16.5437,-31.4675
,41.3,-11.8898,-30.0996
,41.4,-7.71626,-27.5192
,41.5,-5.39785,-27.3266
,41.6,-0.88318,-24.1487
,41.7,4.3496,-25.2339
,41.8,5.29453,-25.855
,41.9,3.06997,-26.8947
,42,2.76305,-27.4858
,42.1,2.04299,-28.2228
,42.2,1.7779,-26.2442
,42.3,0.72765,-27.2448
,42.4,1.53731,-28.2783
,42.5,4.64784,-27.2389
,42.6,3.92999,-27.1442
,42.7,4.0338,-26.9109
,42.8,4.67547,-28.6091
,42.9,3.32938,-25.3446
,43,-1.22613,-27.398
,43.1,-5.08607,-29.57
,43.2,-9.7265,-30.6405
,43.3,-13.6372,-30.3368
,43.4,-17.2118,-31.687
,43.5,-20.1715,-32.9858
,43.6,-22.6452,-33.7108
,43.7,-24.4925,-34.1147
,43.8,-25.0426,-32.9348
,43.9,-26.5618,-33.1473
,44,-26.4199,-35.0659
,44.1,-26.0975,-30.7458
,44.2,-27.1656,-33.748
,44.3,-27.0257,-34.07
,44.4,-26.4721,-34.2292
,44.5,-26.2948,-30.9153
,44.6,-24.6334,-33.5756
,44.7,-24.5392,-31.3616
,44.8,-25.8285,-33.7328
,44.9,-25.444,-33.9157
,45,-25.489,-34.1348
,45.1,-25.5554,-34.8163
,45.2,-26.0334,-34.1031
,45.3,-24.6406,-34.4016
,45.4,-25.3986,-32.6909
,45.5,-24.3002,-31.7623
,45.6,-21.5168,-32.8289
,45.7,-17.7457,-32.5315
,45.8,-13.5481,-32.445
,45.9,-5.70334,-28.0346
,46,-3.26645,-26.5503
,46.1,8.0896e-2,-27.868
,46.2,2.11101,-24.982
,46.3,2.82196,-25.5804
,46.4,4.52786,-26.1365
,46.5,3.84162,-26.0438
,46.6,3.59324,-26.174
,46.7,3.72424,-27.3136
,46.8,3.16131,-26.2971
,46.9,3.52507,-26.6074
,47,4.05996,-26.9969
,47.1,2.45157,-25.6159
,47.2,2.6428,-25.0185
,47.3,3.30127,-26.4931
,47.4,4.08092,-26.4308
,47.5,3.30806,-30.1192
,47.6,3.82732,-25.1521
,47.7,4.72052,-26.083
,47.8,3.57193,-25.4347
,47.9,4.23801,-27.0403
