DataTypeVer2.0,Time,GonioMeter,GonioMeter
NumberOfData,,480,480
PreTriggerData,,0,0
SamplingTime[ms],,100.000,100.000
DataLabel,,GonioCh1[1],GonioCh2[1]
DataUnit,sec,deg,deg
,45.2,-8.16208,-42.6633
,45.3,-10.0379,-38.0571
,45.4,-8.70003,-37.2699
,45.5,-6.45917,-37.4841
,45.6,-6.28052,-35.0846
,45.7,-4.87025,-29.4149
,45.8,-2.62434,-27.4001
,45.9,-2.70375,-25.2098
,46,-2.87266,-23.8816
,46.1,-3.71098,-21.8519
,46.2,-1.74656,-17.5697
,46.3,1.14749,-15.4373
,46.4,0.75159,-10.0571
,46.5,1.87301,-11.124
,46.6,0.50856,-7.9781
,46.7,0.69986,-6.16667
,46.8,-0.15711,-5.83999
,46.9,-2.77082,-1.61214
,47,-2.23328,-1.20429
,47.1,-2.7871,3.2666e-2
,47.2,-2.37074,0.30165
,47.3,-1.47917,-4.985e-3
,47.4,-1.73099,1.47722
,47.5,-1.69729,1.51145
,47.6,-1.25628,-0.22436
,47.7,-2.15605,0.00739
,47.8,-2.73694,0.77958
,47.9,-2.76582,1.9234e-2
